id,user_id,date,start,end,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
11190,f80f42020ae25d1f79d3ac07d4e74c02,2011-10-28,2011-10-28 01:49:07,2011-10-28 01:50:42,2,2,2,2,2,1,,5,3,5,3,6,4,6,4,4,4,1,2,1,2
11191,a361da0f6de2b67bdeb1eaff0cc66e62,2011-10-28,2011-10-28 05:43:56,2011-10-28 05:46:16,6,6,3,4,5,3,4,4,4,2,5,6,6,2,6,1,4,4,6,6,6
11192,bf552e547b14527b9816454d4d1b4d93,2011-10-28,2011-10-28 06:07:19,2011-10-28 06:09:01,1,6,2,6,5,5,1,2,2,0,2,1,5,6,4,3,3,4,5,6,4
11193,8682b49b87ba3ad04a94caf8a42bff23,2011-10-28,2011-10-28 06:07:43,2011-10-28 06:12:22,2,6,3,3,3,6,6,4,2,0,1,2,6,6,6,6,4,5,6,2,2
11194,a28576d87db82cb3d9ba7f43e8db3b53,2011-10-28,2011-10-28 07:56:28,2011-10-28 07:59:08,3,5,2,5,4,5,4,6,1,1,6,5,6,2,5,4,5,5,6,6,5
11197,8f50ed6631c3d96a612dfa7f237c7122,2011-10-28,2011-10-28 14:10:45,2011-10-28 14:12:21,5,5,5,5,2,5,1,2,3,0,4,1,5,3,3,4,4,3,3,4,5
11198,46a5272eb23e6fef198fcac5e3e8df43,2011-10-28,2011-10-28 15:38:48,2011-10-28 15:42:17,6,6,6,6,4,6,6,0,3,4,4,4,6,6,6,4,5,4,6,2,6
11199,d0274dfed522b297223f8c69894c5599,2011-10-28,2011-10-28 15:47:44,2011-10-28 15:50:16,6,6,5,6,6,6,6,0,0,1,3,3,6,2,6,0,3,6,6,6,1
11200,1db85631d9381a7c5bf3ee30ba913c7c,2011-10-28,2011-10-28 15:54:54,2011-10-28 15:58:10,2,3,1,5,2,3,1,3,1,2,1,5,6,1,4,3,2,5,4,6,2
11201,1db85631d9381a7c5bf3ee30ba913c7c,2011-10-28,2011-10-28 16:05:11,2011-10-28 16:06:58,2,3,2,4,2,2,1,4,2,2,2,,6,1,4,3,2,4,5,6,4
11203,223c0980106a10278e0c4809eb014c6e,2011-10-28,2011-10-28 16:51:21,2011-10-28 16:53:14,3,4,4,5,4,5,6,1,0,0,2,0,4,0,5,6,4,4,5,2,1
11204,223c0980106a10278e0c4809eb014c6e,2011-10-28,2011-10-28 17:13:39,2011-10-28 17:14:58,2,4,4,5,4,5,6,0,0,0,3,0,4,0,5,5,4,4,4,3,3
11205,a37c82796adf895877142ed006c31f26,2011-10-28,2011-10-28 17:15:01,2011-10-28 17:15:05,,,,,,,,,,,,,,,,,,,,,
11206,19ddb663b12efdedf00cb740b0d57913,2011-10-28,2011-10-28 18:07:48,2011-10-28 18:09:50,3,5,3,3,2,1,3,5,4,6,2,4,1,4,4,2,1,5,4,6,2
11207,a1dedad69bdbe37f0e99d93e44811293,2011-10-28,2011-10-28 22:01:38,2011-10-28 22:04:25,3,3,3,4,3,4,3,3,1,1,4,5,4,5,4,0,0,1,1,0,0
11208,f39471c8698cbc2dd4ea18b6fdde4289,2011-10-28,2011-10-28 22:48:55,2011-10-28 22:50:33,4,6,4,6,5,6,4,4,0,0,4,3,6,5,6,3,3,5,5,4,4
11209,1dabe73fc900d2d22eb82693b4250e69,2011-10-28,2011-10-28 23:10:39,2011-10-28 23:12:03,2,4,1,5,4,3,4,3,0,1,1,2,6,0,4,1,1,2,5,6,4
11210,293ec31cc7bfdc3af9df08bbb2e0b6ab,2011-10-29,2011-10-29 00:11:38,2011-10-29 00:18:10,4,5,0,5,2,0,0,4,4,1,2,2,4,4,5,2,0,3,6,1,2
11211,ba0e29a79e225914e8b163f3285bd380,2011-10-29,2011-10-29 00:55:39,2011-10-29 00:57:26,5,5,3,5,6,4,5,4,0,0,2,2,6,5,6,4,4,6,5,6,5
11212,27440dc20dd141e07a70a54702492ac8,2011-10-29,2011-10-29 01:17:35,2011-10-29 01:19:41,1,2,2,4,0,2,2,2,3,1,0,1,4,3,3,5,2,2,1,4,4
11213,3d3f8ac3c9550a233cb2cf3b986bd210,2011-10-29,2011-10-29 02:34:22,2011-10-29 02:37:27,2,5,4,5,2,5,3,5,1,0,5,2,5,1,6,2,3,1,3,5,6
11214,37fb8234a3e4fcd9d86f25b1fcceeb54,2011-10-29,2011-10-29 02:48:47,2011-10-29 02:50:19,1,3,2,5,3,5,3,0,0,0,0,0,2,1,6,3,1,3,5,2,5
11215,03bac5d98cb44fc3787a809ba73e8b8c,2011-10-29,2011-10-29 02:56:29,2011-10-29 02:58:51,6,6,5,6,6,6,5,1,0,3,5,5,6,0,3,1,5,0,6,1,3
11216,d85e45b290644f202d39427d370a31a6,2011-10-29,2011-10-29 03:01:30,2011-10-29 03:03:45,5,5,2,5,2,6,2,2,1,0,4,1,6,2,2,2,1,2,3,2,3
11217,ccefdf7731324653b9a980c6d64b4506,2011-10-29,2011-10-29 03:18:37,2011-10-29 03:23:08,4,6,3,6,6,3,6,1,0,3,0,4,6,3,6,0,0,4,1,6,1
11218,a9b93418a90e7a389b51e3b097d87b59,2011-10-29,2011-10-29 03:36:39,2011-10-29 03:38:41,1,4,4,6,4,3,2,0,0,0,3,3,6,0,4,0,2,4,2,0,1
11219,6fa58dd63b7025909f97a1eec1d117e7,2011-10-29,2011-10-29 04:09:19,2011-10-29 04:10:59,2,4,3,4,3,2,4,4,6,2,5,3,5,4,5,3,3,4,3,5,1
11220,6fa58dd63b7025909f97a1eec1d117e7,2011-10-29,2011-10-29 04:28:39,2011-10-29 04:30:16,2,4,3,4,1,2,4,3,6,2,3,3,6,4,5,3,2,4,2,4,1
11221,4c142c51df953fa2dceef97356edb289,2011-10-29,2011-10-29 04:57:45,2011-10-29 05:00:19,3,4,5,4,5,4,3,4,1,1,3,2,5,4,3,4,3,3,4,4,3
11222,9163925d7446b3e8215e02a424c221fb,2011-10-29,2011-10-29 05:31:32,2011-10-29 05:31:45,,,,,,,,,,,,,,,,,,,,,
11223,00abc0f5b24f10d179882a9bd513beba,2011-10-29,2011-10-29 05:42:25,2011-10-29 05:45:00,4,6,1,3,5,6,1,0,0,1,0,5,4,1,6,3,4,1,4,6,4
11224,bfd45240772f3963f4eb385a373385a9,2011-10-29,2011-10-29 05:45:58,2011-10-29 05:47:09,5,5,5,5,4,4,4,6,6,6,5,6,6,6,6,6,3,6,5,6,4
11225,736a2c4c4d7f4f0f297dd262c013a041,2011-10-29,2011-10-29 05:36:47,2011-10-29 06:06:55,0,0,0,5,0,4,0,1,0,0,6,2,6,0,6,4,3,6,5,5,4
11226,2035aad317487569232852e4512a44a1,2011-10-29,2011-10-29 06:09:31,2011-10-29 06:12:14,5,5,6,5,6,4,4,6,2,1,3,4,5,4,5,3,4,5,3,6,6
11227,c685bc63b89634818507fde0746099bd,2011-10-29,2011-10-29 07:22:54,2011-10-29 07:24:41,6,6,6,6,5,6,6,5,4,4,5,4,6,4,6,4,6,5,5,5,6
11228,fa034422786876f2ead10045010a92f0,2011-10-29,2011-10-29 07:28:43,2011-10-29 07:31:14,0,3,0,2,3,0,1,6,3,0,6,6,3,6,3,1,3,5,2,4,6
11229,063d7619a4efeb05124d0430f84e5ebe,2011-10-29,2011-10-29 07:30:26,2011-10-29 07:32:43,0,6,2,5,5,3,0,0,2,1,4,0,4,0,6,3,5,2,3,5,3
11230,fef33d6a66238ed8a5f213b2986696cd,2011-10-29,2011-10-29 08:38:59,2011-10-29 08:41:01,3,5,6,5,6,5,5,4,0,0,2,5,6,6,2,0,1,3,5,1,1
11231,245dccd9f9c8c5e30e45bbd512b3dfea,2011-10-29,2011-10-29 09:09:04,2011-10-29 09:11:25,1,5,1,5,5,5,6,3,1,1,5,5,5,6,5,5,5,4,5,5,6
11232,56cca293c635abeecd5a7621c3beab6b,2011-10-29,2011-10-29 09:39:54,2011-10-29 09:41:49,6,6,6,6,6,6,6,1,0,0,0,0,3,4,4,2,3,2,3,4,1
11233,ba65c7f2b535e9cb2a2a64bb0824b726,2011-10-29,2011-10-29 12:38:59,2011-10-29 12:40:37,6,4,6,4,6,6,6,6,3,1,2,3,1,0,3,4,6,5,6,3,5
11234,7443c7ac1714a4df56490cb45c9ec7dd,2011-10-29,2011-10-29 12:39:30,2011-10-29 12:40:56,4,4,3,5,4,4,1,0,0,0,1,0,2,1,4,3,3,5,3,2,6
11235,163902953b722e6e967af0fb9313ee11,2011-10-29,2011-10-29 14:37:09,2011-10-29 14:39:29,3,6,1,4,4,5,5,1,1,0,2,5,6,2,5,4,4,4,5,5,6
11236,7738b86892efe53d315643386e0530bb,2011-10-29,2011-10-29 15:15:05,2011-10-29 15:16:54,2,3,3,3,4,5,1,2,1,1,3,1,4,1,4,2,2,3,2,1,1
11237,344465528cd4966399b4a8e4d4e27bb6,2011-10-29,2011-10-29 16:54:11,2011-10-29 16:55:48,5,5,0,6,5,5,3,4,3,3,5,5,3,6,5,4,4,6,5,0,6
11238,c96c1ba9f7c5e12afea44803f2051071,2011-10-29,2011-10-29 18:09:42,2011-10-29 18:12:04,2,5,4,5,5,4,5,4,5,5,0,6,4,5,3,2,5,2,5,6,5
11239,cc887c5d75f7e70012fbd4756071ebdd,2011-10-29,2011-10-29 19:05:52,2011-10-29 19:08:13,6,6,6,6,6,6,6,0,0,1,4,4,5,2,6,5,4,6,6,6,5
11240,c954c634e3dd32e5dac70ff3fe12c6b8,2011-10-29,2011-10-29 19:14:54,2011-10-29 19:17:45,5,5,4,5,5,5,3,6,3,6,6,4,5,6,5,,3,,4,1,3
11241,44364d18294c465feecf729ebd73d058,2011-10-29,2011-10-29 19:49:42,2011-10-29 19:49:51,5,4,3,4,4,3,3,1,2,0,1,4,5,5,1,2,1,2,4,1,2
11242,44364d18294c465feecf729ebd73d058,2011-10-29,2011-10-29 20:08:40,2011-10-29 20:10:17,3,4,3,5,5,3,4,1,1,0,1,3,5,5,1,2,1,2,2,2,2
11243,124cd72389628913df83b6c50e1aa3df,2011-10-29,2011-10-29 20:10:44,2011-10-29 20:12:02,3,5,5,5,4,6,0,3,6,3,2,6,0,6,6,6,6,6,6,6,6
11244,6f8a63fdfd39a64ce3de290fa72652a9,2011-10-29,2011-10-29 20:59:03,2011-10-29 21:01:36,4,3,4,6,5,5,3,4,4,3,4,4,6,5,3,4,3,3,4,3,3
11245,a32a92f0cd6f3c8d0429db1a9c0f83d5,2011-10-29,2011-10-29 21:06:22,2011-10-29 21:09:20,4,5,1,5,2,2,1,,0,0,1,3,6,0,3,5,6,2,5,5,6
11246,5006d047e5d1eae8b559f8b6fda075e8,2011-10-30,2011-10-30 00:30:35,2011-10-30 00:31:58,5,6,5,6,5,6,5,4,0,3,3,4,6,6,4,5,2,5,4,5,5
11247,a39e74a165291110cf0426038b7fc556,2011-10-30,2011-10-30 01:22:08,2011-10-30 01:23:54,4,6,4,6,6,5,6,4,2,2,6,4,6,5,5,4,3,3,4,5,1
11248,3fc55eca6d5a3048dc62ce79e12bea4f,2011-10-30,2011-10-30 01:53:11,2011-10-30 01:55:33,5,6,2,6,5,3,4,0,5,0,0,2,6,6,6,6,6,5,6,1,6
11249,f411f826dd786c1df20d956647452055,2011-10-30,2011-10-30 01:06:19,2011-10-30 01:07:28,3,6,5,5,5,1,6,5,1,3,2,3,6,6,3,4,3,5,2,3,5
11250,8aa65d5a3311b65b4081dc7df232d9f3,2011-10-30,2011-10-30 01:46:48,2011-10-30 01:48:18,2,5,3,3,4,2,0,2,2,1,2,2,2,2,6,1,0,4,2,6,1
11251,8aa65d5a3311b65b4081dc7df232d9f3,2011-10-30,2011-10-30 01:51:18,2011-10-30 01:52:29,1,4,3,3,3,2,2,0,1,1,2,1,3,1,6,1,0,4,1,5,1
11252,98b84fa1f8734ea95088bd16e0b13884,2011-10-30,2011-10-30 02:08:12,2011-10-30 02:10:56,5,5,6,4,5,6,6,3,0,4,0,3,6,5,4,6,3,6,5,6,6
11253,0a1f77b84ea384064b076ef37146052a,2011-10-30,2011-10-30 02:47:13,2011-10-30 02:48:46,6,6,5,6,6,6,6,3,0,1,2,2,6,0,4,5,3,5,6,3,3
11254,179949154b247e8907977d5fa11cacdf,2011-10-30,2011-10-30 03:14:40,2011-10-30 03:16:13,3,3,2,3,5,1,4,2,2,0,3,0,6,4,4,6,1,1,4,1,0
11255,16270e1c8259cf1dd5449b3e822907cf,2011-10-30,2011-10-30 03:14:01,2011-10-30 03:16:27,4,5,4,5,4,2,4,3,1,1,2,1,2,1,6,5,4,6,4,5,6
11256,179949154b247e8907977d5fa11cacdf,2011-10-30,2011-10-30 03:27:19,2011-10-30 03:28:06,2,3,2,3,5,0,3,1,3,0,2,0,6,3,1,6,1,1,4,1,0
11257,8c1687a66ef57dcbf248a82a78157260,2011-10-30,2011-10-30 03:50:30,2011-10-30 03:53:01,4,6,1,2,5,5,1,4,0,1,0,0,3,0,3,1,1,2,2,1,2
11258,01d24f252690da6c9bfc1d7d564f4340,2011-10-30,2011-10-30 05:20:45,2011-10-30 05:23:58,5,6,4,6,5,4,4,3,0,0,6,6,6,6,6,3,4,5,4,6,6
11259,819be4d81df909e111712a03f5cc8331,2011-10-30,2011-10-30 05:50:21,2011-10-30 05:52:20,1,4,5,6,4,5,3,6,0,0,2,3,5,3,2,4,6,3,6,5,6
11260,2ca9e52906c76a4272aa96cc61d32f7f,2011-10-30,2011-10-30 06:03:22,2011-10-30 06:04:40,3,5,5,5,4,3,4,4,1,3,2,3,4,4,5,3,2,3,4,4,3
11261,94a9d01e05694818b8f762fa9933418e,2011-10-30,2011-10-30 06:55:04,2011-10-30 06:56:55,4,4,4,6,4,5,4,1,1,2,1,3,4,4,6,4,5,5,3,6,3
11262,29894124aca852e060c6ebbdbcfc5970,2011-10-30,2011-10-30 08:13:22,2011-10-30 08:16:19,3,6,3,6,6,3,6,0,0,0,0,3,0,0,6,3,4,6,6,6,5
11263,4a260d7c5292b98f0b474bb9ccea5f54,2011-10-30,2011-10-30 08:43:38,2011-10-30 08:46:34,0,6,5,6,4,5,6,1,1,1,1,5,4,6,6,5,4,2,4,6,4
11264,76246c8809b839d8476ef0910d511dce,2011-10-30,2011-10-30 10:57:46,2011-10-30 11:00:37,3,4,2,4,3,3,2,3,2,1,3,3,4,0,5,0,1,5,1,2,5
11265,4a640a66b5dd6c59951d6e2e01c4b5d2,2011-10-30,2011-10-30 11:28:57,2011-10-30 11:32:55,4,4,1,5,5,1,3,1,0,0,1,0,6,0,5,2,5,1,5,2,1
11266,76246c8809b839d8476ef0910d511dce,2011-10-30,2011-10-30 12:02:37,2011-10-30 12:05:03,2,4,3,4,6,3,3,2,2,0,3,4,4,0,5,0,1,6,1,2,6
11267,410754c4e55bbed16741ecfe6bc20524,2011-10-30,2011-10-30 12:11:32,2011-10-30 12:18:01,6,5,4,5,6,6,5,5,3,1,4,5,5,3,5,3,5,1,4,1,0
11268,228dbb0c99e382ffab474bf15f23f912,2011-10-30,2011-10-30 12:57:39,2011-10-30 12:59:39,5,6,5,5,4,5,3,1,1,1,1,1,1,0,1,3,3,5,5,4,2
11269,9ffc86f4857082a38cd85f9b5db9b6fd,2011-10-30,2011-10-30 14:22:22,2011-10-30 14:25:04,4,5,2,4,4,6,5,5,1,0,4,4,6,3,2,3,2,4,6,0,1
11270,7e1099e61f6427858f23c4acfc3d22bd,2011-10-30,2011-10-30 15:55:19,2011-10-30 15:56:51,4,5,3,5,5,2,5,3,0,2,3,5,4,0,6,0,1,1,5,6,4
11271,8c13953e7e262de313da81a5b52c822a,2011-10-30,2011-10-30 17:29:42,2011-10-30 17:32:00,4,5,4,5,4,5,4,3,0,0,3,4,2,0,4,2,4,5,3,2,5
11272,c5e1a25b3fec4d629bb1c3c106d5814c,2011-10-30,2011-10-30 18:14:01,2011-10-30 18:14:14,,,,,,,,,,,,,,,,,,,,,
11273,f06f7b671d91285c223300a06afe37e8,2011-10-30,2011-10-30 19:32:48,2011-10-30 19:34:46,1,5,1,6,0,3,1,1,0,0,0,0,4,4,5,1,2,5,4,4,0
11274,d20088a72067166dfb5ce13b66954d6b,2011-10-30,2011-10-30 19:38:23,2011-10-30 19:41:23,4,5,3,5,4,3,5,2,3,2,4,0,4,6,6,5,5,5,5,4,4
11275,6f65cf338f315873dbea47c0b75375c1,2011-10-30,2011-10-30 20:46:35,2011-10-30 20:48:41,6,6,6,6,4,6,4,5,1,0,3,0,6,1,4,4,5,4,6,4,6
11276,c0d953c904d2a67b56b2dc3973914dd0,2011-10-30,2011-10-30 22:47:59,2011-10-30 22:50:33,6,6,4,6,3,6,3,6,0,6,0,6,6,4,5,3,5,6,5,6,6
11277,aeb66ac7d4fc161a14aabba687c70468,2011-10-30,2011-10-30 23:02:02,2011-10-30 23:04:02,3,4,2,3,5,3,2,3,0,0,2,0,0,0,5,5,4,5,5,5,2
11278,60c29894d6d8ba0a158cf66ab5c8c5cb,2011-10-30,2011-10-30 23:26:42,2011-10-30 23:28:09,4,5,5,5,5,6,6,4,0,0,5,4,6,6,4,3,4,2,4,6,2
11279,e8f6d23381c4fc752a3d3043ad32ed71,2011-10-30,2011-10-30 23:51:03,2011-10-30 23:53:04,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0
11280,eda59dc9047d4b91625810dba2ef6612,2011-10-31,2011-10-31 00:20:27,2011-10-31 00:22:52,1,0,1,0,3,0,1,2,0,0,0,1,0,2,6,6,6,4,6,6,6
11281,6d77fb168b33e9fb90416e1717aa8d69,2011-10-31,2011-10-31 01:14:15,2011-10-31 01:23:42,3,5,4,5,5,3,4,1,0,3,4,6,6,0,3,6,5,6,6,6,5
11282,0f82b64740eaa40958a08bfd368f3b76,2011-10-31,2011-10-31 01:24:59,2011-10-31 01:28:10,3,4,4,4,3,0,4,4,0,4,6,6,4,1,6,4,2,5,6,4,3
11283,223f4a24ebff310e0f99b1caadc4404a,2011-10-31,2011-10-31 01:26:59,2011-10-31 01:29:08,5,6,2,6,5,4,5,6,6,6,6,6,6,0,2,4,1,4,6,5,0
11284,0cf7893111ff46e9fb702e21034fe47b,2011-10-31,2011-10-31 01:35:56,2011-10-31 01:39:21,5,5,6,5,5,4,5,5,0,0,3,1,5,1,4,1,1,1,5,6,5
11285,2da3ef2cd9276a4064d626789a63c383,2011-10-31,2011-10-31 02:12:09,2011-10-31 02:14:16,4,5,5,6,6,5,6,6,6,6,5,6,6,5,5,4,2,4,4,4,4
11286,70bcbfc70db04942fccb209eff09bcd7,2011-10-31,2011-10-31 02:22:51,2011-10-31 02:24:32,0,2,0,0,0,0,3,0,0,0,0,,5,0,4,4,2,4,3,4,4
11287,33107d97d00f24ef62db990bb8fa470b,2011-10-31,2011-10-31 03:20:47,2011-10-31 03:22:31,5,5,6,6,3,4,3,3,0,3,3,5,6,5,1,4,3,5,4,6,3
11288,cd61c75f5063328c62780c8e634895d4,2011-10-31,2011-10-31 03:25:09,2011-10-31 03:27:20,1,5,3,3,3,2,2,2,1,0,3,0,4,3,3,4,2,4,5,,2
11289,96428cdec542eaa84fa1db14ec00b867,2011-10-31,2011-10-31 03:27:43,2011-10-31 03:30:52,4,6,6,5,5,6,5,4,1,4,4,5,6,6,6,2,5,6,6,6,2
11290,261dbf2da7e506b3fd66fbc6e7efdd9f,2011-10-31,2011-10-31 03:42:36,2011-10-31 03:45:08,6,6,0,4,0,1,0,2,0,0,5,0,0,2,4,1,1,6,6,6,0
11291,1d120c01c618e776220c4dd8f8131d25,2011-10-31,2011-10-31 03:47:08,2011-10-31 03:51:24,4,4,3,4,3,5,3,3,1,3,5,5,6,6,5,5,1,4,4,1,5
11292,5246e4979e200160fb379219549a8a0e,2011-10-31,2011-10-31 03:55:47,2011-10-31 03:58:37,4,6,5,6,6,5,6,1,0,1,2,6,6,6,4,3,1,4,5,1,5
11293,e5ebf146d75a516b328c3fa1eb72d8f9,2011-10-31,2011-10-31 03:58:38,2011-10-31 04:00:06,2,5,4,6,2,3,4,2,0,1,3,1,5,3,5,5,5,5,6,6,3
11294,5246e4979e200160fb379219549a8a0e,2011-10-31,2011-10-31 04:04:55,2011-10-31 04:06:40,4,6,5,6,6,6,6,1,0,1,1,6,6,6,3,1,1,4,3,1,3
11295,5db2d46d1eff4314881abfde32ed394e,2011-10-31,2011-10-31 04:12:20,2011-10-31 04:14:15,3,6,4,6,5,6,5,3,0,1,3,4,6,1,4,3,3,5,6,5,5
11296,3f840104816ac53e3117b0ecad908f90,2011-10-31,2011-10-31 04:24:58,2011-10-31 04:27:27,1,6,5,5,6,3,4,2,2,1,5,3,3,4,3,5,1,3,5,6,2
11297,2c1ffc45e6def42555e3f9c016a28120,2011-10-31,2011-10-31 04:51:42,2011-10-31 04:53:11,5,6,3,5,5,5,5,6,6,6,6,6,6,6,3,5,5,4,4,3,4
11298,dd76220fd2ba1b22f95272ee3ef7646c,2011-10-31,2011-10-31 05:00:12,2011-10-31 05:03:10,2,6,1,4,6,5,5,1,0,0,4,2,5,0,6,3,3,2,5,2,4
11299,5592db3bd51151724b1c04ebb58320cb,2011-10-31,2011-10-31 05:02:13,2011-10-31 05:05:04,1,6,2,4,5,6,6,1,1,2,0,6,0,4,2,6,4,5,3,5,5
11300,5c849b896239ac46ee13054c403ddb3f,2011-10-31,2011-10-31 05:21:21,2011-10-31 05:23:33,3,4,3,2,1,6,3,3,2,4,4,5,6,2,6,5,6,4,5,4,6
11301,3fd53200f014247a59215e0f751cc71e,2011-10-31,2011-10-31 06:04:55,2011-10-31 06:06:11,2,4,3,3,4,5,4,1,1,0,3,5,5,5,2,5,5,6,4,5,4
11302,f0c90a1db5ae611ff88f5337484d2b00,2011-10-31,2011-10-31 06:35:45,2011-10-31 06:39:26,1,5,2,5,3,2,1,2,0,0,0,5,1,1,0,4,1,4,3,2,5
11303,2fa010e3fac33c073b524b9c0fe1abd3,2011-10-31,2011-10-31 06:58:45,2011-10-31 07:00:09,4,4,3,3,3,2,3,2,0,0,3,2,5,0,5,2,0,3,5,5,4
11304,2fa010e3fac33c073b524b9c0fe1abd3,2011-10-31,2011-10-31 07:15:13,2011-10-31 07:16:40,3,4,2,3,3,2,3,3,0,0,3,1,3,3,5,3,1,4,5,6,4
11305,d719c4cc2a9a8ba85e054d51c6eeaa75,2011-10-31,2011-10-31 08:09:19,2011-10-31 08:11:47,2,6,2,6,6,3,2,1,0,0,1,0,0,2,4,5,3,4,6,5,5
11306,bdd88e73736d4df808e31a0d5b376f14,2011-10-31,2011-10-31 08:18:11,2011-10-31 08:20:57,1,2,2,3,3,2,3,3,2,1,3,5,3,6,5,3,1,5,6,3,2
11307,8ce6775483dbe6c818fbf58215d3aee0,2011-10-31,2011-10-31 10:56:29,2011-10-31 10:59:14,6,6,6,6,6,5,6,2,0,0,1,1,2,2,3,1,1,3,3,1,0
11308,0e57691c0b74b8ae67f60ceff0e4ddac,2011-10-31,2011-10-31 11:33:23,2011-10-31 11:36:07,0,4,0,4,1,5,5,2,3,0,3,1,0,2,6,4,2,2,6,2,5
11309,fd5870d595315b1243dbb19fc30bd136,2011-10-31,2011-10-31 11:50:01,2011-10-31 11:52:02,2,4,3,4,2,2,4,4,5,5,2,5,5,6,4,2,2,2,3,1,3
11310,2976149fdcecf2a75903afd80a58fc84,2011-10-31,2011-10-31 12:39:12,2011-10-31 12:41:15,2,5,4,6,3,1,6,2,1,0,3,0,3,3,2,5,1,5,4,5,6
11311,471172afb9895f1b33853877e6d4a9d2,2011-10-31,2011-10-31 14:47:22,2011-10-31 14:51:52,1,3,1,3,0,3,1,4,0,0,1,3,4,5,2,2,1,1,2,3,3
11312,ceee3a8aa6bdbf487d8a766586c34037,2011-10-31,2011-10-31 15:26:19,2011-10-31 15:28:26,4,4,4,3,5,4,1,2,0,0,4,0,4,6,3,2,4,5,6,5,4
11313,e8e7cb559089c8983dcb383c40c30778,2011-10-31,2011-10-31 17:41:07,2011-10-31 17:43:31,1,5,4,5,3,6,2,1,1,0,1,1,6,2,2,2,1,6,4,6,3
11314,86ce3f5d56a6485e0fd92510237e90d9,2011-10-31,2011-10-31 17:55:23,2011-10-31 17:56:47,0,2,3,5,3,0,3,6,6,6,6,4,6,6,6,5,4,6,6,3,4
11315,177d2cb941be6d273fdf09fd0109dc10,2011-10-31,2011-10-31 18:09:45,2011-10-31 18:11:54,1,4,2,5,6,1,2,0,0,0,2,5,6,6,6,0,4,6,6,6,0
11316,e8e7cb559089c8983dcb383c40c30778,2011-10-31,2011-10-31 18:17:13,2011-10-31 18:17:21,,,,,,,,,,,,,,,,,,,,,
11317,663e264e76eae200d73094e7fd6f73e4,2011-10-31,2011-10-31 18:17:56,2011-10-31 18:20:42,3,3,2,4,2,2,5,2,0,0,2,3,0,1,4,5,3,4,5,5,5
11318,25ea5bccdb780c519bb5b3f73181d930,2011-10-31,2011-10-31 18:21:01,2011-10-31 18:22:52,0,5,0,5,3,5,1,0,0,2,3,0,4,0,1,4,3,5,4,6,1
11319,05a6aa2c4eb520859fb47f65b2ad0e17,2011-10-31,2011-10-31 18:21:15,2011-10-31 18:23:12,3,5,4,4,5,4,6,3,2,1,3,2,4,6,5,6,4,2,5,3,4
11320,5551ad0b2ae5f71fbee5910ecd5087e9,2011-10-31,2011-10-31 18:26:56,2011-10-31 18:28:36,1,3,3,5,5,1,2,2,0,0,2,4,4,3,5,3,1,5,6,3,5
11321,ec90555c37f4ca967afefdd96c9029b2,2011-10-31,2011-10-31 18:51:34,2011-10-31 18:53:21,1,5,3,6,4,2,2,3,1,0,3,4,2,1,2,0,0,1,1,1,1
11322,c623fcf2b2f9cbf85468326c96cc93f1,2011-10-31,2011-10-31 19:15:00,2011-10-31 19:16:12,1,5,4,4,5,3,4,0,0,0,5,0,5,1,4,2,2,1,3,1,1
11323,a66801cedea29bdd5842eefdee47ef00,2011-10-31,2011-10-31 19:33:45,2011-10-31 19:36:10,1,1,5,4,2,5,6,6,0,6,1,4,5,2,2,4,5,5,6,5,1
11324,7a632407e3c7ac0d3af5afb446e20183,2011-10-31,2011-10-31 19:34:14,2011-10-31 19:37:23,0,4,3,5,3,4,3,1,2,2,2,2,2,5,4,5,4,3,3,6,4
11325,9005f2dadcba5a9457b55ac0c1c9b817,2011-10-31,2011-10-31 19:35:54,2011-10-31 19:38:23,4,6,4,5,5,4,4,3,0,4,6,1,5,6,3,4,4,4,4,4,4
11326,ecc53a8621e10880cd4ccfcf245a1d64,2011-10-31,2011-10-31 20:23:48,2011-10-31 20:26:37,2,5,4,6,5,4,5,2,0,0,1,1,4,1,6,4,3,6,5,5,4
11327,2e68eecf5d921abebe13c3a4010d5e4e,2011-10-31,2011-10-31 20:37:01,2011-10-31 20:40:13,6,6,3,6,6,3,5,1,2,4,1,2,3,3,4,4,4,5,5,2,4
11328,7195f937144406bc71a7d0e9009f3767,2011-10-31,2011-10-31 21:00:47,2011-10-31 21:02:06,5,5,6,5,5,5,5,6,6,6,6,6,6,6,5,5,4,4,5,6,4
11329,7195f937144406bc71a7d0e9009f3767,2011-10-31,2011-10-31 21:05:49,2011-10-31 21:06:50,5,6,6,6,5,5,4,6,6,6,6,6,6,6,5,5,4,4,5,6,5
11330,d2c831c5763a66d6c4427f6bb08a0a90,2011-10-31,2011-10-31 21:59:01,2011-10-31 22:00:12,0,1,1,5,3,1,3,3,2,0,3,4,5,3,3,2,2,2,2,3,4
11331,b1f63305d1227d31cb31e05369cee9c5,2011-10-31,2011-10-31 22:00:25,2011-10-31 22:02:21,4,5,4,4,6,5,5,3,3,0,5,4,6,6,2,3,4,4,4,4,4
